116.872	-55.8763	44.8934	-88.5686	116.63	-56.8171	116.649	-56.3998	129.542	-0.445973	78.7053
118.88	-60.7791	44.5847	-89.7382	117.507	-63.1547	118.858	-60.8943	133.516	-0.47262	80.5479
121.32	-64.8876	45.0538	-88.9651	122.604	-62.8154	121.06	-65.3947	137.583	-0.491133	81.6866
123.837	-68.8827	45.7947	-88.1731	125.4	-66.1745	123.252	-69.9017	141.706	-0.507618	82.8809
126.196	-73.1534	45.4026	-87.4999	126.533	-72.9245	125.433	-74.4164	145.866	-0.525344	83.1622
128.227	-78.0102	45.0243	-88.7	126.458	-82.1412	127.602	-78.9395	150.093	-0.546554	84.5667
130.438	-82.4793	44.8143	-88.6144	130.118	-82.6015	129.755	-83.4719	154.327	-0.56385	85.2367
132.719	-86.8651	44.7718	-88.4688	133.026	-86.8643	131.892	-88.0143	158.619	-0.579533	85.9099
134.675	-91.7292	44.0263	-89.2026	132.863	-94.8358	134.01	-92.5676	162.946	-0.59794	86.6034
136.504	-96.648	43.542	-90.1364	133.333	-99.3328	136.108	-97.1325	167.255	-0.616091	87.6217
138.743	-100.988	42.9473	-89.0983	138.482	-100.775	138.183	-101.71	171.604	-0.629194	87.1567
141.109	-105.121	43.4881	-88.6084	142.179	-103.086	140.234	-106.3	175.961	-0.640272	87.8105
142.684	-110.338	42.5698	-90.2035	138.41	-115.287	142.258	-110.904	180.37	-0.658247	88.8558
144.192	-115.65	41.1092	-91.3068	140.153	-120.869	144.254	-115.522	184.841	-0.675993	89.1968
146.107	-120.333	40.1157	-90.7278	144.448	-122.129	146.22	-120.156	189.281	-0.688965	88.6447
147.963	-125.034	39.8783	-91.0881	146.112	-126.777	148.154	-124.804	193.718	-0.701603	89.2516
150.093	-129.389	40.0319	-90.7447	149.855	-129.055	150.054	-129.469	198.166	-0.711454	89.5712
151.913	-134.137	39.6349	-91.0058	150.666	-135.59	151.917	-134.151	202.658	-0.723334	89.9461
153.74	-138.887	39.4275	-91.313	153.405	-139.702	153.742	-138.849	207.185	-0.734685	90.4689
