L	180.832461	-261.891480	14800000	180.943329	-261.760304	3.146315	-101.431337
L	181.176277	-266.823435	14850000	181.054744	-266.833017	1.310341	-101.486467
L	181.098788	-271.923259	14900000	181.073483	-271.907657	-0.560882	-101.507235
L	180.915238	-276.895134	14950000	180.997807	-276.982458	-2.466388	-101.491727
L	180.676931	-282.350061	15000000	180.826027	-282.055557	-4.405137	-101.438029
L	180.512385	-287.126255	15050000	180.556507	-287.125000	-6.376005	-101.344238
L	180.207584	-292.416365	15100000	180.187670	-292.188733	-8.377788	-101.208456
L	179.719158	-297.229847	15150000	179.718003	-297.244610	-10.409197	-101.028805
L	179.376324	-302.220218	15200000	179.146057	-302.290391	-12.468858	-100.803421
L	178.276306	-307.485702	15250000	178.470453	-307.323744	-14.555314	-100.530466
L	177.482166	-312.037908	15300000	177.689891	-312.342245	-16.667018	-100.208131
L	176.689100	-317.238979	15350000	176.803147	-317.343380	-18.802339	-99.834639
L	175.767754	-322.540919	15400000	175.809081	-322.324548	-20.959558	-99.408249
L	174.572095	-327.200399	15450000	174.706644	-327.283062	-23.136868	-98.927265
L	173.347921	-332.191846	15500000	173.494875	-332.216149	-25.332376	-98.390039
L	172.135662	-337.059957	15550000	172.172914	-337.120957	-27.544104	-97.794973
L	170.718502	-341.905509	15600000	170.740000	-341.994557	-29.769987	-97.140528
L	169.376009	-346.783017	15650000	169.195476	-346.833940	-32.007874	-96.425230
L	167.500233	-351.705592	15700000	167.538798	-351.636030	-34.255536	-95.647670
L	165.592771	-356.549491	15750000	165.769533	-356.397678	-36.510657	-94.806513
L	163.989020	-360.859828	15800000	163.887367	-361.115672	-38.770846	-93.900503
L	162.016321	-365.811308	15850000	161.892107	-365.786740	-41.033632	-92.928468
L	159.850264	-370.317605	15900000	159.783684	-370.407553	-43.296473	-91.889321
L	157.675064	-374.934213	15950000	157.562161	-374.974729	-45.556752	-90.782071
L	155.173470	-379.718118	16000000	155.227731	-379.484839	-47.811786	-89.605825
L	152.762098	-383.891713	16050000	152.780724	-383.934413	-50.058827	-88.359792
L	150.249015	-388.507518	16100000	150.221609	-388.319943	-52.295067	-87.043288
L	147.619742	-392.681604	16150000	147.550995	-392.637890	-54.517639	-85.655742
L	144.616669	-396.867747	16200000	144.769640	-396.884689	-56.723626	-84.196698
L	141.744041	-400.974262	16250000	141.878444	-401.056755	-58.910063	-82.665820
L	139.018752	-405.106277	16300000	138.878459	-405.150489	-61.073944	-81.062898
L	135.974012	-409.160952	16350000	135.770889	-409.162287	-63.212223	-79.387847
L	132.564669	-413.141339	16400000	132.557089	-413.088541	-65.321826	-77.640715
L	129.057474	-416.951748	16450000	129.238571	-416.925649	-67.399651	-75.821683
L	125.648334	-420.446284	16500000	125.816999	-420.670023	-69.442579	-73.931068
L	122.507027	-424.081437	16550000	122.294198	-424.318093	-71.447476	-71.969328
L	118.721814	-427.983525	16600000	118.672146	-427.866317	-73.411203	-69.937061
L	114.959960	-431.206302	16650000	114.952980	-431.311184	-75.330620	-67.835011
L	111.005745	-434.663318	16700000	111.138993	-434.649225	-77.202595	-65.664064
L	107.059097	-437.738697	16750000	107.232635	-437.877020	-79.024010	-63.425253
L	103.057435	-440.807557	16800000	103.236512	-440.991203	-80.791768	-61.119757
L	99.079337	-443.751199	16850000	99.153383	-443.988470	-82.502804	-58.748903
L	94.874829	-447.024671	16900000	94.986160	-446.865589	-84.154085	-56.314164
L	90.683168	-449.541509	16950000	90.737905	-449.619403	-85.742624	-53.817159
L	86.267941	-452.271107	17000000	86.411830	-452.246843	-87.265484	-51.259653
